"area","tanggal_kejadian","tahun","bulan","quarter","idkejadian","kodebpsprop","provinsi","kodebpskab","kabupaten","kodebpskec1","kecamatan1","kodebpskec2","kecamatan2","desa1","desa2","desa3","actor_s1_tp","actor_s1_tp_o","actor_s1_tot","actor_s2_tp","actor_s2_tp_o","actor_s2_tot","int1","int2","int1_res","int2_res","int1_o","int2_o","int1_res_o","int2_res_o","kil_total","kil_f","inj_total","inj_f","kidnap_tot","kid_f","sex_as_tot","sex_f","build_dmg_total","bdg_des","oth_impact","weapon_1","weapon_2","weapon_oth","jenis_kek","isu_indv","tp_kek1_new","tp_kek1_o","ben_kek1","ben_kek1_o","ben_kek2","ben_kek2_o","meta_tp_kek1_new","insd_desc","create","last_update","full_coverage","s1","s2","s3","s4","s5","s6","s7","s8","weapon","wpnfarm","wpnfarmman","wpnfarmhmde","wpnexpl","wpnshrp","wpnblunt","wpnfire","intervention","intvnrsecforfrml","intvnrtni","intvnrpol","intvnrbrimob","intvnrcvln","intvntnressucces","intvntnviolup","actcountrelormas","actcountparpol","actcountseprtst","actcountgov","actcountstudents","secvssec","onewayformconf","twowayformconf","death1","death3","death5","death10","largeinc","evperiod","pevperiod","preevperiod","ev2period","pev2period"
"ACEH","06/02/2003",2003,2,1,"11A285",11,"Nanggro Aceh Darussalam",1112,"ACEH BARAT DAYA",1112040,"SUSOH",0,"TIDAK ADA","Durian rampak",,,1,,0,9,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"06/02/03 Ditemukan mayat korban muklis (30) yang seorang nelayan yang ditembak oleh orang tak dikenal saat ronda di depan penjaga desa durian rampak kecamatan susoh.","13/03/2010","13/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","07/02/2003",2003,2,1,"11A286",11,"Nanggro Aceh Darussalam",1110,"BIREUEN",1110080,"PEUSANGAN",0,"TIDAK ADA","lueng daneun",,,1,,2,9,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"07/02/03.  Asnawi (42) seorang karyawan biro hukum bagian humas pt. pim tewas ditembak orang tak dikenal di rumahnya desa lueng daneun, kecamatan peusangan kabupaten bireuen pukul 03.00.","13/03/2010","13/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","07/02/2003",2003,2,1,"11A287",11,"Nanggro Aceh Darussalam",1104,"ACEH TENGGARA",1104030,"BAMBEL",0,"TIDAK ADA","Cinta damai",,,1,,1,1,,1,0,0,0,0,,,,,2,1,0,0,0,0,0,0,0,0,"-",4,0,,3,0,8803,,11,,0,,88888,"07/02/2003  terjadi insiden pembunuhan yang dilakukan oleh muhammad, yang berdampak tewasnya kakaknya khadijah (40) dan anaknya suhandi tewas, insiden ini terjadi ketika muhammad bertengkar dengan kakak iparnya ibrahim (52) terkait harta warisa","13/03/2010","13/03/2010",1,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","08/02/2003",2003,2,1,"11A288",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111160,"MUARA BATU",0,"TIDAK ADA",,,,16,,0,17,,2,0,0,0,0,,,,,0,0,2,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"8/02/03.   2 tentara GAM Baktiar Zakaria (25) dan Syukri Yusuf (22) diberondong tembakan oleh pasukan brimob di Krueng Manee saat keduanya sedang mengendarai sepeda motor.","13/03/2010","12/05/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","08/02/2003",2003,2,1,"11A289",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103090,"LABUHAN HAJI",0,"TIDAK ADA",,,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",4,0,,2,0,7703,,11,,0,,88887,"8/02/03.   terjadi insiden penemuan mayat tanggal 13/2 di jalan rantau gunung peulumat labuhan haji, mayat dengan kepala terpisah dari badan menurut dokter Ilham sudah meninggal 5 hari yang lalu.","13/03/2010","13/03/2010",1,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","10/02/2003",2003,2,1,"11A290",11,"Nanggro Aceh Darussalam",1174,"LHOKSEUMAWE",1174020,"MUARA DUA",0,"TIDAK ADA","lhok mon puteh",,,1,,6,14,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"10/02/03.   Pratu Sujari anggota TNI dari kompi B Yonif 113. Jaya Saka tewas terbunuh diduga dilakukan oleh sekelompok sipil bersenjata, awalnya korban diculik di SPBU Cunda Lhokseumawe.","13/03/2010","12/05/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","16/02/2003",2003,2,1,"11A291",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103010,"TRUMON",0,"TIDAK ADA","Krueng Luas",,,14,,11,17,,30,0,0,0,0,,,,,3,0,5,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,6,,11,,88889,"16/02/2003   tyerjadi aksi penyerangan yang dilakukan oelh 25 anggota GAM terhadap 11 anggota TNI Yon 512 di desa krueng luas Trumon Aceh Selatan sekitar pukul 11.30 WIB dalam insiden tersebut 1 anggota GAM tewas dan 2 orang anggota GAM terkena","13/03/2010","13/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
"ACEH","19/02/2003",2003,2,1,"11A293",11,"Nanggro Aceh Darussalam",1106,"ACEH TENGAH",1106010,"LINGE",0,"TIDAK ADA",,,,14,,0,17,,20,0,0,0,0,,,,,1,0,5,0,0,0,0,0,1,0,"-",5,8,,1,0,9903,,11,,10,,88889,"19/02/2003   aparat TNI melakukan penggerebekan terhadap markas GAM di sebuah desa dalam kecamatan Linge, Aceh Tengah sekitar pukul 06.00 dalam insiden itu 1 anggota GAM M.Ali (35) tewas dan 5 orang menderita luka serius. Aparat juga menyita 4","13/03/2010","13/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","21/02/2003",2003,2,1,"11A294",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111020,"NISAM",0,"TIDAK ADA",,,,1,,0,5,,0,0,0,0,0,,,,,3,0,0,0,0,0,0,0,0,0,"-",6,0,,1,0,1,,9,,0,,88880,"21/02/03.  terjadi peledakan bom yang dipasang di depan kantor camat kecamatan Nisam sekitar 270 kilometer timur Banda Aceh, bom itu meledak ketika dipegang dan mengakibatkan 3 orang tewas yakni Mulyadi (18) pelajar SMU Nisam, Faisal (16) Junai","13/03/2010","13/03/2010",1,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0
"ACEH","25/02/2003",2003,2,1,"11A295",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111040,"SYAMTALIRA BAYU",0,"TIDAK ADA",,,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"25/02/2003  Terjadi insiden pembunuhan dengan luka tembakan terhadap laki-laki tanpa identitas yang dilakukan oleh OTK di pinggiran jalan Banda Aceh- Medan.","13/03/2010","13/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","26/02/2003",2003,2,1,"11A296",11,"Nanggro Aceh Darussalam",1106,"ACEH TENGAH",1106040,"PEGASING",0,"TIDAK ADA",,,,15,,1,9,,1,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"25/02/03. seprang supir Sudako Kasri (30) ditembok oleh anggota polisi dan kacatua lampung. Insiden ini terjadi ketika supir YI bermaksud mendahului pelaku yang bersepeda motor dangan klakson, korban sempat meminta maaf akan tetapi tetap saja d","13/03/2010","13/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","01/04/2003",2003,4,2,"11A297",11,"Nanggro Aceh Darussalam",1109,"PIDIE",1109210,"PIDIE",0,"TIDAK ADA",,,,17,,0,14,,1,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",4,0,,1,0,9903,,11,,0,,88889,"1/4 terjadi insiden pembacokan terhadap korban praka jaya suyatna anggota yonif 328/dgh di pidie, pelaku diduga anggota gam","19/03/2010","19/03/2010",1,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","02/04/2003",2003,4,2,"11A298",11,"Nanggro Aceh Darussalam",1109,"PIDIE",1109111,"KEUMALA",0,"TIDAK ADA",,,,14,,2,17,,3,0,0,0,0,,,,,0,0,1,0,0,0,0,0,4,0,"-",5,5,,1,0,9903,,6,,0,,88889,"2/4 terjadi nisiden kontak tembak antara 2 anggota yni dengan 3 anggota gam di kota keumala kab. Pidie dlam insiden itu tembakan sempat mengenai salah satu anggota kopasus dan juga anggota gam menembakkkan tangki drum yg menyebabkan drum terbak","19/03/2010","19/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ACEH","02/04/2003",2003,4,2,"11A299",11,"Nanggro Aceh Darussalam",1109,"PIDIE",1109111,"KEUMALA",0,"TIDAK ADA",,,,17,,2,17,,3,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"2/4 2 anggota gam yg mengendarai rx king melakukan penembakan terhadap 3 anggota yonif yg berada di kedai kopi di kecamatan keumala","19/03/2010","19/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","03/04/2003",2003,4,2,"11A301",11,"Nanggro Aceh Darussalam",1174,"LHOKSEUMAWE",1174020,"MUARA DUA",0,"TIDAK ADA",,,,1,,2,9,,1,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",4,0,,2,0,7703,,11,,0,,88887,"3/4 zainal abidin 32, seorang tukang ojek ditembak oleh 2 otk menggunakan senjata api di jalan merdeka barat, kamis di depan kantor cv deka putra","19/03/2010","20/03/2010",1,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","03/04/2003",2003,4,2,"11A303",11,"Nanggro Aceh Darussalam",1109,"PIDIE",0,"TIDAK ADA",0,"TIDAK ADA","lueng sagoe",,,15,,0,17,,3,0,0,0,0,,,,,3,0,0,0,0,0,0,0,0,0,"-",5,5,,1,0,9903,,6,,0,,88889,"3/4 aparat polisi yg sedang patroli dengan 3 kekuatan terkait tindakan kriminal terlibat baku tembak dengan anggota gam di desa leung sagoe, kec pidie dalam insiden itu 3 anggota gam tewas yakni zulfahmi (33), m yunus hasan (35), dan wira (26)","19/03/2010","19/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
"ACEH","03/04/2003",2003,4,2,"11A304",11,"Nanggro Aceh Darussalam",1108,"ACEH BESAR",1108080,"MONTASIK",0,"TIDAK ADA","dusun data makmur",,,17,,0,14,,2,0,0,0,0,,,,,0,0,0,0,2,0,0,0,0,0,"-",0,0,,1,0,9903,,13,,0,,88889,"3/4 serka dedi irwanto anggota tni au dan ekannnya doeli diculik anggota gam di desa data makmur kecamatan montasik aceh besar","19/03/2010","19/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","03/04/2003",2003,4,2,"11A305",11,"Nanggro Aceh Darussalam",1109,"PIDIE",0,"TIDAK ADA",0,"TIDAK ADA","meunasah blang",,,16,,0,17,,0,0,0,0,0,,,,,3,0,0,0,4,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,13,,88889,"3/4brimob bko mutiara pidie sikitar pukul 15.30 melakukan penyerangan terhadap markas gam beureuh meunasah blang dalam iniden itu 3 anggota gam tewas","19/03/2010","19/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
"ACEH","06/04/2003",2003,4,2,"11A306",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",0,"TIDAK ADA",0,"TIDAK ADA","seunget",,,1,,2000,2,"jsc",0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,"-",8,0,,2,0,7703,,10,,0,,88887,"6/4 terjadi insiden pembakaran kantor jsc aceh timur yg berlokasi di prof madjid ibrahim kawasan desa seunget kota langsa sekitar pukul 09.30 yg dilakukan oleh 2000 warga dari 3 desa yakni bieureun bayreun, langsa timur dan kec. Langsa barat, i","19/03/2010","19/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
