"area","tanggal_kejadian","tahun","bulan","quarter","idkejadian","kodebpsprop","provinsi","kodebpskab","kabupaten","kodebpskec1","kecamatan1","kodebpskec2","kecamatan2","desa1","desa2","desa3","actor_s1_tp","actor_s1_tp_o","actor_s1_tot","actor_s2_tp","actor_s2_tp_o","actor_s2_tot","int1","int2","int1_res","int2_res","int1_o","int2_o","int1_res_o","int2_res_o","kil_total","kil_f","inj_total","inj_f","kidnap_tot","kid_f","sex_as_tot","sex_f","build_dmg_total","bdg_des","oth_impact","weapon_1","weapon_2","weapon_oth","jenis_kek","isu_indv","tp_kek1_new","tp_kek1_o","ben_kek1","ben_kek1_o","ben_kek2","ben_kek2_o","meta_tp_kek1_new","insd_desc","create","last_update","full_coverage","s1","s2","s3","s4","s5","s6","s7","s8","weapon","wpnfarm","wpnfarmman","wpnfarmhmde","wpnexpl","wpnshrp","wpnblunt","wpnfire","intervention","intvnrsecforfrml","intvnrtni","intvnrpol","intvnrbrimob","intvnrcvln","intvntnressucces","intvntnviolup","actcountrelormas","actcountparpol","actcountseprtst","actcountgov","actcountstudents","secvssec","onewayformconf","twowayformconf","death1","death3","death5","death10","largeinc","evperiod","pevperiod","preevperiod","ev2period","pev2period"
"ACEH","03/07/1999",1999,7,3,"11F479",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105160,"JULOK",0,"TIDAK ADA",,,,1,,0,5,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,"-",8,0,,1,0,9903,,10,,0,,88889,"3/7/1999. Kantor Kecamatan Julok, aceh Timur musnah dilalap api oleh orang tak dikenal di pusat kota Kuta Binje dan bersisian dengan jalan Negara Medan-Banda Aceh. Akibatnya, dokumen-dokumen berupa arsip-arsip penting terbakar.","28/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","03/07/1999",1999,7,3,"11F480",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111110,"LHOKSUKON",0,"TIDAK ADA","meunasah mancang ara bungkok",,,1,,0,9,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,"mobil Daihatsu hangus",8,5,,2,0,7703,,14,,0,,88887,"3/7/1999. 20 orang tak dikenal menjarah barang elektronik 5 jam kemudian rumah warga tersebut dibakar di Desa Meunasah Mancang Ara Bungkok, Kec. Lhoksukon, Aceh Utara. Akibatnya, 2 rumah, 1 mobil Daihatsu hangus terbakar. Pelaku ketika merampas","28/03/2010","28/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","03/07/1999",1999,7,3,"11F481",11,"Nanggro Aceh Darussalam",1110,"BIREUEN",1110030,"JEUNIEB",0,"TIDAK ADA",,,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"3/7/1999. Orang tak dikenal menembak warga, Panyang (40) di rumahnya di Desa Tulah, Kec. Jeunieb, Aceh Utara hingga tewas.","28/03/2010","28/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","03/07/1999",1999,7,3,"11F482",11,"Nanggro Aceh Darussalam",1110,"BIREUEN",0,"TIDAK ADA",0,"TIDAK ADA","teukeuh",,,1,,0,14,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"pos satlas dibakar",8,0,,1,0,9903,,10,,0,,88889,"3/7/1999. Pos Satlas 32 Desa Teukeuh, Kec. Jeumpa, Bireuen, Aceh Utara dibakar orang tak dikenal. Pos yang sudah kosong dan sebelumnya dilempari militer yang bertugas selama DOM di Aceh.","28/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","04/07/1999",1999,7,3,"11F483",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111030,"KUTA MAKMUR",0,"TIDAK ADA",,,,1,,0,9,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,"-",8,0,,1,0,9903,,10,,0,,88889,"4/7/1999. orang tak dikenal membakar rumah Z. Rusli MS, petani di perkebunan Sawit di Simpang Keuramat, Kec. Kuta Makmur hingga hangus terbakar.","28/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","04/07/1999",1999,7,3,"11F484",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111050,"MEURAH MULIA",0,"TIDAK ADA",,,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",0,0,,2,0,7703,,11,,0,,88887,"4/7/1999. Sesosok mayat lelaki ditemukan tewas di Jungka Gajah, Kec. Meurah Mulia dengan kondisi sudah membusuk.","28/03/2010","28/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","06/07/1999",1999,7,3,"11F485",11,"Nanggro Aceh Darussalam",1102,"ACEH SINGKIL",1102030,"SIMPANG KANAN",0,"TIDAK ADA",,,,1,,1,1,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,"-",8,0,,2,0,7703,,10,,0,,88887,"6/7/1999. Seorang isteri di Desa Mondumpang Kec. Simpang Kanan Aceh Singkil membakar rumah karena kesal suaminya sering main judi. Kemudian, isteri tersebut kabur ke rumah orang tuanya di Desa Tapanuli Utara.","28/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","05/07/1999",1999,7,3,"11F486",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111130,"SAMUDERA",0,"TIDAK ADA",,,,1,,1,15,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"5/7/1999. Seorang Kamra ditembak kepalanya oleh seorang pria dari dalam mobil Taft saat menunggu bus untuk mengambil gaji di Geudong, Ibu kota Samudera, Lhokseumawe hingga tewas.","28/03/2010","28/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","06/07/1999",1999,7,3,"11F487",11,"Nanggro Aceh Darussalam",1110,"BIREUEN",1110040,"PEUDADA",0,"TIDAK ADA",,,,1,,0,18,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,"-",8,0,,2,0,7703,,10,,0,,88887,"6/7/1999. satu unit SD di kecamatan Peudada, Bireuen dibakar orang tak dikenal.","28/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","06/07/1999",1999,7,3,"11F488",11,"Nanggro Aceh Darussalam",1118,"PIDIE JAYA",1118060,"TRIENGGADENG",0,"TIDAK ADA",,,,15,,0,1,,2,0,0,0,0,,,,,1,0,1,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,12,,0,,88889,"6/7/1999. Aparat PPRM (Pasukan Penindak Rusuh Massa) mensweeping di lintas Banda Aceh Medan, kemudian menembak sebuah mobil kijang yang tidak berhenti ketika ditutupi Mapolsek Trienggadeng, Pidie hingga 2 pemuda yang dimobil tersebut tertembak","28/03/2010","28/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","11/07/1999",1999,7,3,"11F489",11,"Nanggro Aceh Darussalam",1171,"BANDA ACEH",0,"TIDAK ADA",0,"TIDAK ADA",,,,1,,6,15,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"mobil kapolres penyok",3,5,,2,0,7703,,11,,0,,88887,"11/7/1999. Polres dari gegana mensweeping aksi kebut-kebutan motor hingga 6 warga melempari batu mobil milik kapolres di depan terminal di Seuruti Banda Aceh hingga mobil tersebut penyok.","28/03/2010","28/03/2010",1,,,,,,,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","11/07/1999",1999,7,3,"11F490",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105110,"PEUREULAK",0,"TIDAK ADA","tampak",,,14,,0,17,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",0,0,,1,0,9903,,12,,0,,88889,"11/7/1999. Aparat TNI menggelar sweeping untuk menyisir Desa Tampak, Kec. Ranto Peureulak, Aceh Timur hingga warga yang dicurigai GAM ditangkap dan dipukul. Salah satunya, pengawas PT Karang Inong dibawa ke pos Benteng Rantau Panyang diperlakuk","28/03/2010","29/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","10/07/1999",1999,7,3,"11F491",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111080,"TANAH JAMBO AYE",0,"TIDAK ADA",,,,1,,2,2,"pensiunan kapten TNI-AD",1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"10/7/1999. Dua lelaki tak dikenal menembak pensiunan Kapten TNI-AD di pasar Panton Labu, Aceh Utara. Akibatnya, korban tewas karena peluru bersarang dipelipis kiri tembus ke pelipis kanan.","28/03/2010","28/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","09/07/1999",1999,7,3,"11F492",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111110,"LHOKSUKON",0,"TIDAK ADA",,,,1,,0,1,,2,0,0,0,0,,,,,2,0,0,0,2,0,0,0,0,0,"-",5,0,,2,0,7703,,13,,0,,88887,"9/7/1999. Dua warga Desa Bukit Hagu, Kec. Lhoksukon, Aceh Utara yang sempat menghilang selama 4 hari ditemukan tewas dengan luka tembak di areal perkebunan sawit di kawasan Simpang Rimba Karya.","28/03/2010","28/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","09/07/1999",1999,7,3,"11F493",11,"Nanggro Aceh Darussalam",1108,"ACEH BESAR",1108050,"MESJID RAYA",0,"TIDAK ADA",,,,1,,0,18,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,"-",8,0,,1,0,9903,,10,,0,,88889,"9/7/1999. Empat orang tak dikenal membakar gedung SMUN 1 Krueng Raya Aceh Besar hingga bagian ruang kepala sekolah hangus.","28/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","09/07/1999",1999,7,3,"11F494",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105180,"SIMPANG ULIM",0,"TIDAK ADA",,,,14,,0,17,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,12,,0,,88889,"9/7/1999. Warga Desa Pasi Tinggi Kec. Simpang Ulim, Aceh Timur diciduk aparat di rumahnya ketika aparat menyisir kawasan Pasi Tinggi karena takut ia lari hingga ditembak dan mayatnya dibuang ke Suang Arakundo. Korban lluka tembak di batok kepal","28/03/2010","28/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","08/07/1999",1999,7,3,"11F495",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111030,"KUTA MAKMUR",0,"TIDAK ADA",,,,1,,0,15,,1,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"8/7/1999. Seorang anggota Polsek Makmur-Leubu, Aceh Utara yang dalam perjalanan pulang dari Polsek Makmur ke Matang Geulumpang Dua-Peusangan ditembak orang tak dikenal hingga luka tembak di paha dan rahang. Insiden terjadi di Simpang Leubu, per","28/03/2010","28/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","08/11/1999",1999,11,4,"11H881",11,"Nanggro Aceh Darussalam",1110,"BIREUEN",1110060,"JEUMPA1",0,"TIDAK ADA",,,,1,,0,15,,1,0,0,0,0,,,,,0,0,0,0,1,0,0,0,0,0,"-",0,0,,1,0,9903,,13,,0,,88889,"8/11/99 kamra polsek jeumpa said jakar (35) diculik di pasar ikan bireuen","28/03/2010","28/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","09/11/1999",1999,11,4,"11H882",11,"Nanggro Aceh Darussalam",1108,"ACEH BESAR",1108020,"LHONGA",0,"TIDAK ADA",,,,1,,1,1,,1,2,0,7,0,"warga",,,,0,0,1,0,0,0,0,0,0,0,"-",4,0,,2,0,7703,,7,,11,,88887,"9/11/99 muzani di tusuk dengan benda tajam oleh sam, awalnya korban muzani sendang baca koran, di lembaran koran itu ada foto cut keke dan muzani mendiskusikan dengan temannya, tiba2 pelaku datang dan sambil marah2. sam menghampiri muzani dan m","28/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"ACEH","09/11/1999",1999,11,4,"11H883",11,"Nanggro Aceh Darussalam",1112,"ACEH BARAT DAYA",1112050,"KUALA BATEE",0,"TIDAK ADA",,,,1,,2,15,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"9/11/1999, serma polisi dasril (40) linet bimas polsek kuala batee tewas ditembak 2 OTK dirumahnya desa Blang Makmur.","29/03/2010","29/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","09/11/1999",1999,11,4,"11H884",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103090,"LABUHAN HAJI",0,"TIDAK ADA",,,,1,,0,15,,2,0,0,0,0,,,,,2,0,0,0,2,0,0,0,0,0,"-",1,0,,1,0,9903,,13,,0,,88889,"9/11/99 dua anggota polsek labuhan haji diculik otk dan tgl 21/11/99 kedua korban ditemukan tewas di tangan2.","28/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","09/11/1999",1999,11,4,"11H885",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103040,"KLUET UTARA",0,"TIDAK ADA",,,,1,,0,15,,2,0,0,0,0,,,,,0,0,0,0,2,0,0,0,0,0,"-",0,0,,1,0,9903,,13,,0,,88889,"9/11/1999 sertu pol achyar dan serda pol tambris di culik otk di jalan raya kawasan jambo manyang kluet utara.","28/03/2010","28/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","09/11/1999",1999,11,4,"11H886",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",0,"TIDAK ADA",0,"TIDAK ADA",,,,1,,0,5,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,"-",8,0,,1,0,9903,,10,,0,,88889,"9/11/99 bangunan panorama hatta yang dikenal jambo hatta musnah di bakar otk","28/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","10/11/1999",1999,11,4,"11H887",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103060,"SAMA DUA",0,"TIDAK ADA",,,,1,,0,14,,2,0,0,0,0,,,,,0,0,0,0,3,0,0,0,0,0,"-",0,0,,1,0,9903,,13,,0,,88889,"10/11/99 dertu tni arsal, sertu tni sukirman, dan serda tni usman, diculik otk, di makoramil sama dua, yang berlokasi di jalan duua","28/03/2010","28/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","10/11/1999",1999,11,4,"11H888",11,"Nanggro Aceh Darussalam",1112,"ACEH BARAT DAYA",1112050,"KUALA BATEE",0,"TIDAK ADA",,,,1,,0,5,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,"-",8,0,,1,0,9903,,10,,0,,88889,"10/11/99 kantor camat kuala batee di bakar otk","28/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","10/11/1999",1999,11,4,"11H889",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103060,"SAMA DUA",0,"TIDAK ADA",,,,15,,0,1,,0,0,0,0,0,,,,,2,0,5,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"10.11.99 massa yang berunjuk rasa ke mapolsek sama dua di bubarkan dengan hujan tembakan akibatnya 2 warga tewas 5 luka luka","28/03/2010","28/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","10/11/1999",1999,11,4,"11H890",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103060,"SAMA DUA",0,"TIDAK ADA",,,,1,,0,15,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,"-",8,0,,1,0,2212,,3,,0,,88882,"16/11/1999, massa yang berunjuk rasa ke mapolsek sama dua, terkait masalah sweeping/penangkapan terhadap 4 warga berakhir ricuh, massa membakar kantor mapolsek.","29/03/2010","29/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ACEH","10/11/1999",1999,11,4,"11H891",11,"Nanggro Aceh Darussalam",1109,"PIDIE",1109210,"PIDIE",0,"TIDAK ADA",,,,1,,0,5,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,3,3,"-",8,0,,2,0,7703,,10,,0,,88887,"10.11.99 ruang kantor koperasi alua dan rumah kepala dinas yang berlokasi di kec pidie lintasan jalan engara di bakar otk","28/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
