"area","tanggal_kejadian","tahun","bulan","quarter","idkejadian","kodebpsprop","provinsi","kodebpskab","kabupaten","kodebpskec1","kecamatan1","kodebpskec2","kecamatan2","desa1","desa2","desa3","actor_s1_tp","actor_s1_tp_o","actor_s1_tot","actor_s2_tp","actor_s2_tp_o","actor_s2_tot","int1","int2","int1_res","int2_res","int1_o","int2_o","int1_res_o","int2_res_o","kil_total","kil_f","inj_total","inj_f","kidnap_tot","kid_f","sex_as_tot","sex_f","build_dmg_total","bdg_des","oth_impact","weapon_1","weapon_2","weapon_oth","jenis_kek","isu_indv","tp_kek1_new","tp_kek1_o","ben_kek1","ben_kek1_o","ben_kek2","ben_kek2_o","meta_tp_kek1_new","insd_desc","create","last_update","full_coverage","s1","s2","s3","s4","s5","s6","s7","s8","weapon","wpnfarm","wpnfarmman","wpnfarmhmde","wpnexpl","wpnshrp","wpnblunt","wpnfire","intervention","intvnrsecforfrml","intvnrtni","intvnrpol","intvnrbrimob","intvnrcvln","intvntnressucces","intvntnviolup","actcountrelormas","actcountparpol","actcountseprtst","actcountgov","actcountstudents","secvssec","onewayformconf","twowayformconf","death1","death3","death5","death10","largeinc","evperiod","pevperiod","preevperiod","ev2period","pev2period"
"ACEH","07/02/2001",2001,2,1,"11B486",11,"Nanggro Aceh Darussalam",1174,"LHOKSEUMAWE",1174030,"BANDA SAKTI",0,"TIDAK ADA",,,,17,,1,15,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,8,8,"-",5,8,,1,0,9903,,11,,10,,88889,"seorang anggota polisi bernama serma pol jhohanes pasaribu tewas ditembak oleh seorang anggota gam saat korban menumpang bus mini labi""","25/03/2010","25/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","06/02/2001",2001,2,1,"11B487",11,"Nanggro Aceh Darussalam",1174,"LHOKSEUMAWE",1174010,"BLANG MANGAT",0,"TIDAK ADA","blang buloh",,,1,,0,1,,2,0,0,0,0,,,,,2,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"2 warga bernama ismail dan idris ewas dibunuh otk setelah hilang sejak 2/02/01","25/03/2010","25/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","07/02/2001",2001,2,1,"11B488",11,"Nanggro Aceh Darussalam",1171,"BANDA ACEH",0,"TIDAK ADA",0,"TIDAK ADA",,,,1,,1,5,,1,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",0,0,,2,1,7703,,11,,0,,88887,"seorang perawat di rsu zainoel abidin banda aceh bernama zahrul fuadi dianiaya oleh seorang keluarga","25/03/2010","25/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","08/02/2001",2001,2,1,"11B489",11,"Nanggro Aceh Darussalam",1171,"BANDA ACEH",1171010,"MEURAXA",0,"TIDAK ADA",,,,1,,2,1,,1,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,14,,0,,88887,"seorang putra ketua aceh united front bernama zakiah lebyari, ditembak oleh 2 orang otk","25/03/2010","25/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","08/02/2001",2001,2,1,"11B490",11,"Nanggro Aceh Darussalam",1109,"PIDIE",1109170,"PEUKAN BARO",0,"TIDAK ADA",,,,17,,0,14,,2,0,0,0,0,,,,,0,0,2,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"kelompok gam menembak seorang anggota tni bernama sertu asrul sinaga dan seorang siswa sltp","25/03/2010","25/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","08/02/2001",2001,2,1,"11B491",11,"Nanggro Aceh Darussalam",1171,"BANDA ACEH",0,"TIDAK ADA",0,"TIDAK ADA",,,,1,,0,15,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",4,0,,2,0,7703,,11,,0,,88887,"serda satria rugi tewas dibunuh oleh orang tak dikenal mayatnya di temukan didepan sd 15","25/03/2010","25/03/2010",1,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","08/02/2001",2001,2,1,"11B492",11,"Nanggro Aceh Darussalam",1173,"LANGSA",1173020,"LANGSA BARAT",0,"TIDAK ADA",,,,1,,2,15,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"serda rohim tewas tertembak pistol oleh 2 orang tak dikenal saat korban berada di rumahnya","25/03/2010","25/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","08/02/2001",2001,2,1,"11B493",11,"Nanggro Aceh Darussalam",1108,"ACEH BESAR",1108040,"SEULIMEUM",0,"TIDAK ADA","teladan",,,1,,0,9,,1,0,0,0,0,,,,,0,0,0,0,1,0,0,0,0,0,"-",0,0,,2,0,7703,,13,,0,,88887,"seorang petani bernama abdul munaf diculik oleh kelompok bersenjata","25/03/2010","25/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","09/02/2001",2001,2,1,"11B494",11,"Nanggro Aceh Darussalam",1118,"PIDIE JAYA",1118080,"BANDAR BARU",0,"TIDAK ADA",,,,17,,0,15,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"dikawasan paru kelompok gam menyerang rombongan dandim syamsuar yang baru saja kembali dari mengantar jenazah samsul bahri","25/03/2010","25/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","09/02/2001",2001,2,1,"11B495",11,"Nanggro Aceh Darussalam",1118,"PIDIE JAYA",1118030,"BANDAR DUA",0,"TIDAK ADA","muko jurong",,,17,,0,14,,30,0,0,0,0,,,,,1,0,13,0,0,0,0,0,0,0,"-",6,5,,1,0,9903,,11,,0,,88889,"didesa muka jurong kelompok gam menyerang 30 aparat tni dengan glm dan tembakan senjata","25/03/2010","25/03/2010",1,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
"ACEH","01/06/2001",2001,6,2,"11E493",11,"Nanggro Aceh Darussalam",1171,"BANDA ACEH",1171030,"KUTA ALAM",0,"TIDAK ADA",,,,17,,0,15,,0,0,0,0,0,,,,,0,0,1,1,0,0,0,0,0,0,"-",5,6,,1,0,9903,,11,,0,,88889,"1/06/2001 terjadi penyerangan yang dilakukan gam terhadap mapolsek kuta alam, hal tersebut mengakibatkan siswi sd Rahmi maulina terkena peluru senpi laras panjang","23/03/2010","23/03/2010",1,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","01/06/2001",2001,6,2,"11E495",11,"Nanggro Aceh Darussalam",1108,"ACEH BESAR",1108090,"INGIN JAYA",0,"TIDAK ADA",,,,17,,0,15,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",1,0,,1,0,9903,,11,,0,,88889,"1/06/2001 mapolsek ingin jaya diserang oleh kelompok bersenjata yang diduga adalah gam. Tidak ada korban dalam insiden ini","23/03/2010","23/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","01/01/2001",2001,1,1,"11G254",11,"Nanggro Aceh Darussalam",1108,"ACEH BESAR",1108110,"DARUL IMARAH",0,"TIDAK ADA",,,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"1/1/2001. Sesosok mayat ditemukan tewas dengan luka tembak. Pelaku merupakan OTK yang menggunakan senjata laras pendek.","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","01/01/2001",2001,1,1,"11G255",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111100,"BAKTIYA",0,"TIDAK ADA",,,,17,,0,15,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"1/1/2001. Seorang anggota polsek (Faisal) tewas ditembak oleh GAM di kawasan pasar Kec. Alue le Puteh.","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","01/01/2001",2001,1,1,"11G259",11,"Nanggro Aceh Darussalam",1110,"BIREUEN",1110100,"GANDA PURA",0,"TIDAK ADA","meusee",,,1,,0,15,,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",6,0,,1,0,1,,9,,0,,88880,"1/1/2001. Bom meledak di Jl. Medan-Banda Aceh dan mengenai minibus, sehingga 1 penumpang cidera ringan. Diduga peledakan bom bertujuan untuk menciderai paar aparat. Belum jelas pelakunya.","22/03/2010","22/03/2010",1,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","02/01/2001",2001,1,1,"11G260",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105110,"PEUREULAK",0,"TIDAK ADA","teumpheun",,,15,,0,17,,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,12,,0,,88889,"2/1/2001. Seorang bocah tertembak dalam aksi penyisiran aparat yang diwarnai letusan senjata di Aceh Timur.","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","02/01/2001",2001,1,1,"11G261",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105090,"BIREM BAYEUN",0,"TIDAK ADA","alue gandeng",,,17,,30,16,,0,0,0,0,0,,,,,1,0,11,0,0,0,0,0,8,8,"-",5,4,,1,0,9903,,11,,10,,88889,"2/1/2001. Sekitar 30 orang GAM memasuki dusun Alue meuku. Awalnya mencari pos brimob, setelah masyarakat bungkam pelaku menembak, menganiaya, merampas dan membakar 8 rumah. Pelaku bersenjata laras panjang, parang, tongkat dan api untuk membakar","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
"ACEH","02/01/2001",2001,1,1,"11G262",11,"Nanggro Aceh Darussalam",1110,"BIREUEN",1110100,"GANDA PURA",0,"TIDAK ADA","cot tunong",,,17,,20,5,,8,0,0,0,0,,,,,1,0,1,0,0,0,0,0,0,0,"kaca belakang mobil kijang pecah",5,5,,1,0,9903,,6,,0,,88889,"2/1/2001. 2 unit mobil BPD diberondong OTK. Akibatnya, kasir BPD tewas di tempat dan 1 cidera. Pelaku adalah GAM yang ingin merampas uang. Mobil korban dikawal oleh 4 polisi dan terjadi baku tembak antara polisi dan GAM.","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ACEH","02/01/2001",2001,1,1,"11G263",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103040,"KLUET UTARA",0,"TIDAK ADA","jambo manyang",,,17,,0,14,,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",6,0,,1,0,9903,,11,,0,,88889,"2/1/2001. GAM melakukan pemboman di Kec. Kluet Utara. Satu aparat cidera terkena serpihan bom.","22/03/2010","22/03/2010",1,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","02/01/2001",2001,1,1,"11G264",11,"Nanggro Aceh Darussalam",1174,"LHOKSEUMAWE",1174030,"BANDA SAKTI",0,"TIDAK ADA","hagu barat laut",,,17,,2,1,,0,0,0,0,0,,,,,0,0,2,1,0,0,0,0,1,1,"-",5,5,,1,0,9903,,6,,10,,88889,"2/1/2001. Dua orang warga terkena peluru nyasar dari aparat yang sedang mengejar pelaku penembakan rumah polisi. Awalnya, kedua GAM tersebut membakar rumah pensiunan polisi, kemudian terjadi kontak tembak.","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"ACEH","02/01/2001",2001,1,1,"11G265",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111030,"KUTA MAKMUR",0,"TIDAK ADA",,,,17,,20,15,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",5,5,,1,0,9903,,6,,11,,88889,"2/1/2001. Markas polisi diserang GAM dan terjadi baku tembak antara polisi dan GAM. Tidak ada korban jiwa dan bangunan. Tembakan tersebut dilakukan untuk mengejutkan aparat saja.","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"ACEH","03/01/2001",2001,1,1,"11G267",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105132,"BANDA ALAM",0,"TIDAK ADA","seumantok",,,14,,20,17,,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"sepeda motor korban diambil aparat",1,0,,1,0,9903,,12,,11,,88889,"3/1/2001. Puluhan aparat TNI melakukan penyisiran dan menangkap Zakaria M. Yusuf. Kemudian, korban dipukuli dan sepeda motornya disita oleh aparat.","22/03/2010","22/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","02/01/2001",2001,1,1,"11G268",11,"Nanggro Aceh Darussalam",1114,"ACEH TAMIANG",1114070,"KARANG BARU",0,"TIDAK ADA","seumantok",,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",3,0,,2,0,7703,,11,,0,,88887,"8/1/2001. Ditemukan sesosok mayat laki-laki dengan bekas luka akibat penganiayaan benda tumpul.","22/03/2010","24/03/2010",1,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","02/01/2001",2001,1,1,"11G269",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105110,"PEUREULAK",0,"TIDAK ADA","paya unoe",,,14,,0,1,,1,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",0,0,,1,0,9903,,11,,0,,88889,"2/1/2001. Seorang warga bernama Usman dipukuli aparat TNI saat berada di warung di Desa Paya Unoe.","22/03/2010","22/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","03/01/2001",2001,1,1,"11G270",11,"Nanggro Aceh Darussalam",1171,"BANDA ACEH",0,"TIDAK ADA",0,"TIDAK ADA",,,,1,,0,9,,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,"-",8,0,,2,0,7703,,10,,0,,88887,"3/1/2001. Kantor Telkomsel dibakar OTK.","22/03/2010","22/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","03/01/2001",2001,1,1,"11G272",11,"Nanggro Aceh Darussalam",1108,"ACEH BESAR",1108100,"SUKA MAKMUR",0,"TIDAK ADA","lambirah",,,16,,0,17,,14,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",5,6,,1,0,9903,,6,,0,,88889,"3/1/2001. Terjadi baku tembak antara brimob dan polisi melawan GAM (14 anggota GAM) di markas GAM. Baku tembak ini diawali dengan patroli rutin dan 2 sepeda motor (4 orang) melarikan diri saat patroli. Sehingga, aparat mengejar sampai ke markas","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ACEH","03/01/2001",2001,1,1,"11G275",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105180,"SIMPANG ULIM",0,"TIDAK ADA",,,,1,,0,9,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,4,,2,0,7703,,11,,0,,88887,"3/1/2001. Ditemukan 1 mayat dengan lubang tembak di batok, bekas tusukan benda tajam dan bekas digiling benda berat. Pelaku belum jelas. Korban dibunuh saat mengendarai sepeda motor sendiri di malam hari. Korban bernama Rusli seorang pengusaha","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","04/01/2001",2001,1,1,"11G276",11,"Nanggro Aceh Darussalam",1171,"BANDA ACEH",0,"TIDAK ADA",0,"TIDAK ADA",,,,1,,0,1,,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,14,,0,,88887,"4/1/2001. Seorang anggota provost ditembak saat menggagalkan perampokan.","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","03/01/2001",2001,1,1,"11G277",11,"Nanggro Aceh Darussalam",1109,"PIDIE",1109080,"MUTIARA",0,"TIDAK ADA",,,,17,,0,15,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",6,5,,1,0,9903,,11,,0,,88889,"3/1/2001. GAM melakukan penyerangan ke markas polsek dan pos brimob. Tidak ada korban jiwa. Tidak ada serangan balasan dari aparat.","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","03/01/2001",2001,1,1,"11G278",11,"Nanggro Aceh Darussalam",1108,"ACEH BESAR",1108070,"KUTA BARO",0,"TIDAK ADA",,,,1,,0,9,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,3,,2,0,7703,,11,,11,,88887,"3/1/2001. Seorang laki-laki (karyawan usaha jamu) menjadi korban penganiayaan dan penembakan oleh OTK. Korban dianiaya menggunakan benda tumpul dan setelah itu ditembak. 30/12/2000 : korban bersama temannya (hilang) mengendarai sepeda motor. Ke","22/03/2010","22/03/2010",1,,,,,,,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
