"area","tanggal_kejadian","tahun","bulan","quarter","idkejadian","kodebpsprop","provinsi","kodebpskab","kabupaten","kodebpskec1","kecamatan1","kodebpskec2","kecamatan2","desa1","desa2","desa3","actor_s1_tp","actor_s1_tp_o","actor_s1_tot","actor_s2_tp","actor_s2_tp_o","actor_s2_tot","int1","int2","int1_res","int2_res","int1_o","int2_o","int1_res_o","int2_res_o","kil_total","kil_f","inj_total","inj_f","kidnap_tot","kid_f","sex_as_tot","sex_f","build_dmg_total","bdg_des","oth_impact","weapon_1","weapon_2","weapon_oth","jenis_kek","isu_indv","tp_kek1_new","tp_kek1_o","ben_kek1","ben_kek1_o","ben_kek2","ben_kek2_o","meta_tp_kek1_new","insd_desc","create","last_update","full_coverage","s1","s2","s3","s4","s5","s6","s7","s8","weapon","wpnfarm","wpnfarmman","wpnfarmhmde","wpnexpl","wpnshrp","wpnblunt","wpnfire","intervention","intvnrsecforfrml","intvnrtni","intvnrpol","intvnrbrimob","intvnrcvln","intvntnressucces","intvntnviolup","actcountrelormas","actcountparpol","actcountseprtst","actcountgov","actcountstudents","secvssec","onewayformconf","twowayformconf","death1","death3","death5","death10","largeinc","evperiod","pevperiod","preevperiod","ev2period","pev2period"
"ACEH","03/11/2002",2002,11,4,"11A447",11,"Nanggro Aceh Darussalam",1174,"LHOKSEUMAWE",1174020,"MUARA DUA",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",6,0,,1,0,9903,,11,,0,,88889,"3/11/2002. Pasukan TNI mengirimkan 2 helikopter dan menembakan/menjatuhkan sebanyak 36 bom di Kawasan Cot Trieng.","26/03/2010","26/03/2010",1,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","05/11/2002",2002,11,4,"11A448",11,"Nanggro Aceh Darussalam",1174,"LHOKSEUMAWE",1174020,"MUARA DUA",0,"TIDAK ADA",,,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",0,0,,2,0,7703,,11,,0,,88887,"5/11/2002. Seorang pria tewas ditemukan di semak-semak Gampong Ujong Pacu, Kec. Muara Dua Pemko Lhokseumawe.","26/03/2010","26/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","05/11/2002",2002,11,4,"11A449",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105110,"PEUREULAK",0,"TIDAK ADA",,,,17,,0,5,,2,0,0,0,0,,,,,0,0,0,0,2,1,0,0,0,0,"-",0,0,,1,0,9903,,13,,0,,88889,"5/11/2002. Anggota DPRD Aceh Timur Ghazali Usman (53) dan istrinya Suryati binti Abdullah diculik oleh GAM di Kawasan Peureulak, Aceh Timur.","26/03/2010","26/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","06/11/2002",2002,11,4,"11A450",11,"Nanggro Aceh Darussalam",1104,"ACEH TENGGARA",0,"TIDAK ADA",0,"TIDAK ADA",,,,1,,0,14,,3,0,0,0,0,,,,,3,1,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"6/11/2002. Terjadi insiden penembakan terhadap anggota koramil serka ramli siahaan (40) beserta istri Nova Ramli (35) dan anaknya Dimas Fajar S (9). Insiden ini terjadi di rumah korban di Kumbang indah.","26/03/2010","26/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
"ACEH","05/11/2002",2002,11,4,"11A451",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111020,"NISAM",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,5,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,6,,0,,88889,"5/11/2002 terjadi kontak senjata antara gam dan tni di nisam","26/03/2010","26/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0
"ACEH","06/11/2002",2002,11,4,"11A452",11,"Nanggro Aceh Darussalam",1110,"BIREUEN",1110020,"PANDRAH",0,"TIDAK ADA",,,,1,,0,1,,2,0,0,0,0,,,,,2,0,0,0,0,0,0,0,0,0,"-",4,5,,2,0,7703,,11,,0,,88887,"6/11/2002. Terjadi insiden penemuan 2 mayat tanggal 14/11/2002 di perbukitan Geuleungku, Kec. Pandrah, Bireuen. Diduga sudah 8 hari dicampakkan.","26/03/2010","26/03/2010",1,,,,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","06/11/2002",2002,11,4,"11A453",11,"Nanggro Aceh Darussalam",1175,"SUBULUSSALAM",1175050,"LONGKIB",0,"TIDAK ADA",,,,1,,27,9,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,"-",8,0,,1,0,1103,,3,,0,,88881,"6/11/2002. Terjadi pembakaran yang diduga dilakukan oleh 9 orang Longkip terhadap PT Runding Nusantara, Kec. Longkip, kota sublussalam. Insiden ini terkait sengketa tanah.","26/03/2010","26/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ACEH","10/11/2002",2002,11,4,"11A455",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111020,"NISAM",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",6,0,,1,0,9903,,11,,0,,88889,"10/11/2002. 2 helikopter TNI melakukan pengeboman di markas GAM di kawasan Paya Cot Trieng, Kec. Nisam.","26/03/2010","26/03/2010",1,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","12/11/2002",2002,11,4,"11A462",11,"Nanggro Aceh Darussalam",1110,"BIREUEN",1110020,"PANDRAH",0,"TIDAK ADA",,,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"12/11/2002. Seorang warga Jeumpa Wahyudi M. Harun dibunuh di akwasan perbukitan Cot Batee Geuluengkue lintasan negara, Kec. Pandrah sekitar pukul 09.15.","26/03/2010","26/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","12/11/2002",2002,11,4,"11A463",11,"Nanggro Aceh Darussalam",1109,"PIDIE",1109140,"PADANG TIJI",0,"TIDAK ADA","mesjid beurabo",,,1,,0,11,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"12/11/2002. Seorang pemimpin pesantren Mahyiddin Ibrahim (52) warga desa Mesjid Beurabo tewas ditembak kelompok bersenjata usai salat Magrib.","26/03/2010","26/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","12/11/2002",2002,11,4,"11A464",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105080,"SERBA JADI",0,"TIDAK ADA",,,,1,,10,9,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,14,,0,,88887,"12/11/2002. 10 OTK bersenjata api melakukan penjarahan di gua sarang walet di serbajadi. Akhirnya, pengusaha dan ratusan tenaga kerja menganggur.","26/03/2010","26/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","12/11/2002",2002,11,4,"11A465",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105080,"SERBA JADI",0,"TIDAK ADA",,,,1,,10,1,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,14,,0,,88887,"12/11/2002. 10 OTK bersenjata melakukan perampokan terhadap beberapa lembu milik arga dengan menggunakan roda enam.","26/03/2010","26/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","15/11/2002",2002,11,4,"11A470",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111080,"TANAH JAMBO AYE",0,"TIDAK ADA","tanjung dalam utara",,,17,,0,1,,0,0,0,0,0,,,,,2,1,0,0,0,0,0,0,0,0,"-",6,0,,1,0,9903,,9,,0,,88889,"15/11/2002. Terjadi insiden peledakan bom di Desa Tanjung Dalam Utara, Kec. Tanah Jambo Aye sekitar pukul 08.30. Dalam insiden ini seorang suami istri tewas, Adami dan Mansuri. Insiden ini terjadi ketika korban hendak pergi ke sawah.","26/03/2010","26/03/2010",1,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","16/11/2002",2002,11,4,"11A471",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103040,"KLUET UTARA",0,"TIDAK ADA","koto",,,14,,0,17,,0,0,0,0,0,,,,,2,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"16/11/2002. Pasukan TNI Batalyon 305 konstrad berhasil melumpuhkan dan menduduki markas GAM di Desa Koto, Kemukiman Meugamat, Kec. Kluet Utara.","26/03/2010","26/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","16/11/2002",2002,11,4,"11A473",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105180,"SIMPANG ULIM",0,"TIDAK ADA","alue ie mirah",,,17,,0,14,,0,0,0,0,0,,,,,1,0,4,0,0,0,0,0,0,0,"-",6,0,,1,0,9903,,11,,0,,88889,"16/11/2002. Terjadi insiden peledakan bom di Desa Alue le Mirah, Kec. Simpang Ulim sekitar pukul 01.30. Dalam insiden ini, Praka Agus Suryadinata tewas dan 4 lainnya menderita luka parah dan ringan. Di perkirakan bom tersebut adalah sebuah pera","26/03/2010","26/03/2010",1,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","16/11/2002",2002,11,4,"11A474",11,"Nanggro Aceh Darussalam",1117,"BENER MERIAH",1117060,"SYIAH UTAMA",0,"TIDAK ADA",,,,1,,0,9,,2,0,0,0,0,,,,,2,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,14,,0,,88887,"16/11/2002. Dua penjual ikan Ali Lasyah (45) dan Slaiman dibunuh di Syiah Utama oleh perampot OTK. Dalam insiden itu, sepeda motornya dirampok.","26/03/2010","26/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","16/11/2002",2002,11,4,"11A475",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111020,"NISAM",0,"TIDAK ADA","paya cot trieng",,,14,,200,17,,50,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",5,6,,1,0,9903,,6,,0,,88889,"16/11/2002. Sejumlah personil TNI yang melakukan pengepungan ke markas GAM di lokasi rawa-rawa Paya Cot Trieng, Nisam, Aceh Utara. Dalam insiden itu, TNI menggempur GAM dengan senjata api dan mortir.","26/03/2010","26/03/2010",1,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ACEH","18/11/2002",2002,11,4,"11A479",11,"Nanggro Aceh Darussalam",1118,"PIDIE JAYA",1118070,"PANTERAJA",0,"TIDAK ADA","Hagu",,,15,,0,17,,1,0,0,0,0,,,,,2,0,0,0,0,0,0,0,0,0,"-",5,6,,1,0,9903,,6,,0,,88889,"18/11/2002. Seorang anggota GAM bernama Bakhtiar (26) tewas ditembak Tim Buser Polres Pidie. Insiden ini terjadi ketika Tim Buser hendak menangkap. Bahkan, korban menembak ke arah aparat, tapi malah mengenai warga Yunus Abdullah (25) yang kemud","26/03/2010","26/03/2010",1,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ACEH","18/11/2002",2002,11,4,"11A486",11,"Nanggro Aceh Darussalam",1114,"ACEH TAMIANG",1114020,"KEJURUAN MUDA",0,"TIDAK ADA","seumadam",,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",4,0,,2,0,7703,,11,,0,,88887,"18/11  terjadi insiden penembakan yang dilakukan otk terhadap korban mr x di kebun sawit dari seumadam","27/03/2010","27/03/2010",1,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","18/11/2002",2002,11,4,"11A487",11,"Nanggro Aceh Darussalam",1174,"LHOKSEUMAWE",1174020,"MUARA DUA",0,"TIDAK ADA",,,,17,,0,7,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",6,0,,1,0,9903,,9,,0,,88889,"18/11  terjdai leteusan bom di kawasan cunda muara dan sebelah selatn sekitar pukul 10.30wib insiden ini terjadi ketika menyambut  kedatangan tim orientasi hdc ke lhokseumwe","27/03/2010","27/03/2010",1,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","18/11/2002",2002,11,4,"11A488",11,"Nanggro Aceh Darussalam",1110,"BIREUEN",1110030,"JEUNIEB",0,"TIDAK ADA","lheu barat",,,14,,13,17,,10,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,6,,0,,88889,"18/11  terjadi insiden kontak senjata antara tni di bawah pimpinan  letda inf stevi denagn 10 anggota gam di desa lheu barat kecamatan jeunieb bireun , dalam insiden ini pelaku sumardi menderita luka tembak di paha","27/03/2010","27/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ACEH","18/11/2002",2002,11,4,"11A491",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111120,"TANAH LUAS",0,"TIDAK ADA","bayi",,,17,,10,14,,12,0,0,0,0,,,,,1,0,2,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"18/11  11 prajurit gabungan kom[o 3 yonif II pimpinan letda inf asrak yang mengamankan exon mobil si derang oleh 10 anggota gam di desa bayi kecamatan tanah luas sekitar pukul 20.30 wib akibatnya 1 anggota tani tewas dan 2 mengalami luka tembak","27/03/2010","27/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","19/11/2002",2002,11,4,"11A495",11,"Nanggro Aceh Darussalam",1106,"ACEH TENGAH",1106061,"KETOL",0,"TIDAK ADA","seluh",,,1,,7,18,,1,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",4,5,,2,0,7703,,11,,0,,88887,"19/11  sabar 25 mahasiswa panca budi medan dianiaya dengan luka di goronk oleh 7 orang bersenjata api insiden itu terjadi ketika korban di bawa oleh 7 orang ke desa seluh kecamatan ketol","27/03/2010","27/03/2010",1,,,,,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","01/05/2002",2002,5,2,"11B305",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111110,"LHOKSUKON",0,"TIDAK ADA","krueng mane",,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,11,,0,,88887,"1/5/2002. Sesosok mayat tewas dengan luka tembak. Korban ditemukan di pinggir Jl. Raya Medan-Banda Aceh.","21/03/2010","28/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","01/05/2002",2002,5,2,"11B306",11,"Nanggro Aceh Darussalam",1174,"LHOKSEUMAWE",0,"TIDAK ADA",0,"TIDAK ADA","cunda",,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",1,0,,2,0,7703,,11,,0,,88887,"1/5/2002. Jamaluddin tewas dengan luka robek di batang leher.","21/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","01/05/2002",2002,5,2,"11B307",11,"Nanggro Aceh Darussalam",1107,"ACEH BARAT",1107061,"BUBON",0,"TIDAK ADA","kuala bubon",,,9,,0,9,,3,0,0,0,0,,,,,0,0,2,0,1,0,0,0,0,0,"-",1,0,,2,0,7703,,14,,0,,88887,"1/5/2002. Tiga nelayan tradisional menjadi korban aksi penjarahan ikan yang disertai tindak kekerasan oleh nelayan asing. Dua korban ditemukan tanpa sadarkan diri dan seorang lainnya hilang.","21/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","03/05/2002",2002,5,2,"11B308",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",0,"TIDAK ADA",0,"TIDAK ADA",,,,1,,1,14,,1,0,0,0,0,,,,,0,0,1,0,0,0,0,0,1,1,"-",4,8,,2,0,7703,,11,,0,,88887,"3/5/2002. Seorang prajurit TNI dibacok pemilik rumah tanpa alasan yang jelas. Karena kesal TNI tersebut membacok pemilik rumah, kemudian prajurit membakar rumah warga tersebut.","21/03/2010","28/03/2010",1,,,,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","01/05/2002",2002,5,2,"11B309",11,"Nanggro Aceh Darussalam",1172,"SABANG",1172020,"SUKAKARYA",0,"TIDAK ADA","kota bawah timur",,,1,,0,5,,2,0,0,0,0,,,,,0,0,2,0,0,0,0,0,0,0,"-",0,0,,1,0,1,,8,,0,,88880,"1/5/2002. Seorang anggota DPRD dan Junaidi dikeroyok sejumlah pria di salah satu rumah makan di Kota Sabang. Penganiayaan ini terjadi akibat salah paham saja.","21/03/2010","28/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
