"area","tanggal_kejadian","tahun","bulan","quarter","idkejadian","kodebpsprop","provinsi","kodebpskab","kabupaten","kodebpskec1","kecamatan1","kodebpskec2","kecamatan2","desa1","desa2","desa3","actor_s1_tp","actor_s1_tp_o","actor_s1_tot","actor_s2_tp","actor_s2_tp_o","actor_s2_tot","int1","int2","int1_res","int2_res","int1_o","int2_o","int1_res_o","int2_res_o","kil_total","kil_f","inj_total","inj_f","kidnap_tot","kid_f","sex_as_tot","sex_f","build_dmg_total","bdg_des","oth_impact","weapon_1","weapon_2","weapon_oth","jenis_kek","isu_indv","tp_kek1_new","tp_kek1_o","ben_kek1","ben_kek1_o","ben_kek2","ben_kek2_o","meta_tp_kek1_new","insd_desc","create","last_update","full_coverage","s1","s2","s3","s4","s5","s6","s7","s8","weapon","wpnfarm","wpnfarmman","wpnfarmhmde","wpnexpl","wpnshrp","wpnblunt","wpnfire","intervention","intvnrsecforfrml","intvnrtni","intvnrpol","intvnrbrimob","intvnrcvln","intvntnressucces","intvntnviolup","actcountrelormas","actcountparpol","actcountseprtst","actcountgov","actcountstudents","secvssec","onewayformconf","twowayformconf","death1","death3","death5","death10","largeinc","evperiod","pevperiod","preevperiod","ev2period","pev2period"
"ACEH","04/05/2004",2004,5,2,"11A158",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105130,"IDI RAYEUK",0,"TIDAK ADA",,,,17,,0,5,,4,0,0,0,0,,,,,0,0,4,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"4/5. 4 warga sipil salah satunya sekdes lhok meukek, M Yakob menjadi penembakan oleh tentera gam, sekitar pukul 08.00, di wilayah idi rayeuk.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","04/05/2004",2004,5,2,"11A159",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105134,"DARUL IHSAN",0,"TIDAK ADA","buket pelawi",,,17,,0,9,,1,0,0,0,0,,,,,0,0,0,0,1,0,0,0,0,0,"-",5,0,,1,0,9903,,13,,0,,88889,"4/5. terjadi insiden penculikan oleh tentara gam terhadap guru mengaji Tgk. Adam yg mengajar di daerah Nurul Yakin, buket pelawi.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","05/05/2004",2004,5,2,"11A160",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105110,"PEUREULAK",0,"TIDAK ADA",,,,17,,5,1,,9,0,0,0,0,,,,,0,0,0,0,9,0,0,0,0,0,"-",5,0,,1,0,9903,,13,,0,,88889,"5/5. terjadi insiden penculikan di sebuah bus penumpang L300 sekitar pukul 19.30 oleh gam. Insiden itu terjadi di kec. Peureulak.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","05/05/2004",2004,5,2,"11A161",11,"Nanggro Aceh Darussalam",1174,"LHOKSEUMAWE",1174020,"MUARA DUA",0,"TIDAK ADA",,,,17,,3,9,,1,0,0,0,0,,,,,0,0,0,0,1,0,0,0,0,0,"-",5,0,,1,0,9903,,13,,0,,88889,"5/5. terjadi insiden penculikan yg dilakukan penculikan oleh 3 anggota gam terhadap korban sofyan Hanafiah (49) seorang penampung barang bekas di meunasah blang, kec. Muara dua.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","05/05/2004",2004,5,2,"11A162",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103040,"KLUET UTARA",0,"TIDAK ADA","teupin",,,17,,0,5,,1,0,0,0,0,,,,,0,0,0,0,1,0,0,0,0,0,"-",5,0,,1,0,9903,,13,,0,,88889,"5/5. kepala sd teupin gajah di aceh selatan. Teungku Ahmad (52) diculik ketika di rumah sekitar pukul 23.00.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","05/05/2004",2004,5,2,"11A163",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103070,"SAWANG1",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,6,,0,,88889,"5/5. terjadi insiden baku tembak antara tni yonif 323/raider dengan gam di pegunungan meukek, kec. Sawang. Dalam insiden itu 1 anggota gam tewas dalam kontak senjata pukul 11.25.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ACEH","05/05/2004",2004,5,2,"11A164",11,"Nanggro Aceh Darussalam",1109,"PIDIE",1109230,"MUARA TIGA",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,6,,0,,88889,"5/5. pasukan tni dari tim dahma 3 k1-B yonif 315 bentrok dengan gam di kampung blang raya, kec. Muara tiga, pidie pukul 09.00, dalam insiden ini camat gam nurdin sapul (50) tewas.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ACEH","05/05/2004",2004,5,2,"11A165",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",0,"TIDAK ADA",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,6,,0,,88889,"5/5. terjadi kontak senjata antara tni 8 KI-1 Yon praka 2 dengan gam di gampong. Aceh Utara.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ACEH","05/05/2004",2004,5,2,"11A166",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105110,"PEUREULAK",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,6,,0,,88889,"5/5. tim badari I yonif 500/raider sekitar pukul 10.30 WIB, kontak senjata dengan gam di kawasan gambang boam lama, kec. Peureulak, Aceh Timur.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ACEH","06/05/2004",2004,5,2,"11A167",11,"Nanggro Aceh Darussalam",1103,"ACEH SELATAN",1103010,"TRUMON",0,"TIDAK ADA",,,,14,,0,17,,1,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,6,,0,,88889,"6/5. seorang anggota gam melakukan perlawanan dengan tni, ynif 323/raider sekitar pukul 10.16. seunobok, kec. Trumon dalam insiden itu Jasri anggota gam dapat dilumpuhkan. Terjadi kontak tembak.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ACEH","07/05/2004",2004,5,2,"11A168",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",0,"TIDAK ADA",0,"TIDAK ADA",,,,1,,0,1,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",0,0,,2,0,7703,,11,,0,,88887,"7/5. di temukan sesosok mayat laki-laki di seunobok baru, kec. Rantau panjang peureulak kab. Aceh timur.","16/03/2010","16/03/2010",1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","07/05/2004",2004,5,2,"11A169",11,"Nanggro Aceh Darussalam",1108,"ACEH BESAR",0,"TIDAK ADA",0,"TIDAK ADA","pegunungan siron",,,14,,0,17,,0,0,0,0,0,,,,,4,0,0,0,0,0,0,0,0,0,"-",5,5,,1,0,9903,,6,,0,,88889,"7/5. dlm penggerebekan yg dilakukan oleh tni terhadap gam di pegunungan siron, dalam insiden itu 4 gam tanpa identitas tewas.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
"ACEH","08/05/2004",2004,5,2,"11A170",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111080,"TANAH JAMBO AYE",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",5,5,,1,0,9903,,6,,0,,88889,"8/5. terjadi insiden baku tembak antara tim koki A ynif 900/raider dengan gam di bukit nibang, kec. Jambo aye, aceh utara, sekitar pukul 18.00 WIB. Dalam insiden itu seorang anggota gam dapat dilumpuhkan.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ACEH","08/05/2004",2004,5,2,"11A171",11,"Nanggro Aceh Darussalam",1109,"PIDIE",1109010,"GEUMPANG",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,5,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,6,,0,,88889,"8/5. tim sadewa 5 K 5 Yonif 412/raider terlibat bentrok dengan gam di gampong blang, kec. Geumpang, pidie. Dalam insiden pertama 3 orang luka yakni Efendi (34), Bukhari (24) dan Husni (37) dapat dilumpuhkan, sedangkan dua jam berikutnya 2 orang","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0
"ACEH","08/05/2004",2004,5,2,"11A172",11,"Nanggro Aceh Darussalam",1105,"ACEH TIMUR",1105160,"JULOK",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,6,,0,,88889,"8/5. terjadi insiden perlawanan antara tim gabungan satgas-4 A satgas yonif lanud-433/JS dan pos sattis S2/julok dengan sparatis gam di gampong uleng ateung, kec. Julok, aceh timur pukul 10.30 WIB, seorang tanpa identitas dapat dilumpuhkan.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"ACEH","08/05/2004",2004,5,2,"11A173",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111120,"TANAH LUAS",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",6,0,,1,0,9903,,9,,0,,88889,"8/5. Tim 5 Yonif lanud 503 yang sedang berpatroli di gampong gunung leagon, kec. Tanah luas, Aceh Utara, menemukan granat aktif.","16/03/2010","16/03/2010",1,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","08/05/2004",2004,5,2,"11A174",11,"Nanggro Aceh Darussalam",1108,"ACEH BESAR",1108030,"INDRAPURI",0,"TIDAK ADA",,,,14,,0,17,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",6,0,,1,0,9903,,9,,0,,88889,"8/5. Tim wakeb 3 parako 13 menemukan sebuah geranat korea di jalan cot  ba krueng, kec. Indrapuri, Aceh Besar.","16/03/2010","16/03/2010",1,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","09/05/2004",2004,5,2,"11A175",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111110,"LHOKSUKON",0,"TIDAK ADA",,,,17,,0,9,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,6,,0,,88889,"9/5. terjadi insiden penembakan yang dilakukan oleh gam terhadap warga sipil (Usman) di Desa Krueng Lhoksuon, Korban tewas di TKP.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ACEH","09/05/2004",2004,5,2,"11A176",11,"Nanggro Aceh Darussalam",1108,"ACEH BESAR",1108010,"LHOONG",0,"TIDAK ADA","pedeung",,,17,,0,9,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"9/5. seorang petani Tinyas (30) tewas sudah menjadi mayat di desa peudeung, kec. Lhoong, Aceh Besar. Mayat itu diduga ditembak oleh anggota gam.","16/03/2010","20/05/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","09/05/2004",2004,5,2,"11A177",11,"Nanggro Aceh Darussalam",1115,"NAGAN RAYA",1115010,"DARUL MAKMUR",0,"TIDAK ADA","seuneunam",,,17,,5,9,,1,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"9/5. seorang warga sipil slamet (30) seorang mandor PT.Centra ditembak oleh gam hingga tewas di desa Seuneuam, Kec. Darul Makmur, sekitar pukul 19.00 WIB.","16/03/2010","12/05/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","09/05/2004",2004,5,2,"11A178",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111020,"NISAM",0,"TIDAK ADA",,,,17,,0,5,,2,0,0,0,0,,,,,2,0,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"9/5. segerombolan anggota gam menembak mati 2 warga yakni seorang anggota Linmas dan kepala dusun M. jamil, yg terjadi di desa julaikat, kec. Nisam, Aceh Utara.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","09/05/2004",2004,5,2,"11A179",11,"Nanggro Aceh Darussalam",1109,"PIDIE",1109210,"PIDIE",0,"TIDAK ADA","mancang",,,17,,2,1,,1,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,"-",5,0,,1,0,9903,,11,,0,,88889,"9/5. seorang perempuan yang belu diketahui identitasnya, ditembak oleh 2 anggota gam sekitar  pukul 19.45, di desa mancang, kec. Pidie.","16/03/2010","20/05/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"ACEH","09/05/2004",2004,5,2,"11A180",11,"Nanggro Aceh Darussalam",1112,"ACEH BARAT DAYA",1112060,"BABAH ROT",0,"TIDAK ADA","cot seumantok",,,17,,20,1,,3,0,0,0,0,,,,,0,0,0,0,3,0,0,0,0,0,"-",5,0,,2,0,7703,,13,,0,,88887,"9/5. 3 anggota warga desa cot seumantok, kec. Babah rot, kab. Aceh barat daya, diculik ketika sedang ronda diculik oleh 20 gam berkekuatan 10 pucuk senjata.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","10/05/2004",2004,5,2,"11A181",11,"Nanggro Aceh Darussalam",1110,"BIREUEN",1110060,"JEUMPA1",0,"TIDAK ADA","cot meugoh",,,14,,0,17,,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,5,,1,0,9903,,6,,0,,88889,"10/5. KI-A yonif 301/PKS kontk tembak dengan gam di kampung Cot Meugoh, Kec. Jeumpa, dalam insiden itu Aziz (36) dapat dilumpuhkan. Disita sepucuk pistol FN, magazen AK.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ACEH","10/05/2004",2004,5,2,"11A182",11,"Nanggro Aceh Darussalam",1118,"PIDIE JAYA",1118080,"BANDAR BARU",0,"TIDAK ADA",,,,14,,0,17,,10,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,"-",5,5,,1,0,9903,,6,,0,,88889,"10/5. terjadi kontak tembak antara tim K 1-A Satgas 4 Pidie bentrok dengan 10 Gam, di Kec. Bandar Baru. Seorang anggota Gam Jumaidi (28) tewas, dan 1 pucuk M-16, 30 amunisi, 3 magazen M 16, bendera Gam, 1 baret Hijau dan 4 kotak batrai disita.","16/03/2010","16/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ACEH","10/05/2004",2004,5,2,"11A183",11,"Nanggro Aceh Darussalam",1114,"ACEH TAMIANG",1114080,"MANYAK PAYED",0,"TIDAK ADA",,,,17,,13,9,,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,"-",5,0,,2,0,7703,,14,,0,,88887,"10/5. Miftahudin (37) dirampok oleh 13 anggota gam di desa bukit payang, kec. Manyak payed akibatnya korban kehilangan hp, duit800 ribu. Korban adalah pegawai bank.","15/03/2010","15/03/2010",1,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"ACEH","10/05/2004",2004,5,2,"11A184",11,"Nanggro Aceh Darussalam",1111,"ACEH UTARA",1111020,"NISAM",0,"TIDAK ADA","jeulikat",,,13,,100,1,,15,4,0,9,0,,,,,0,0,0,0,15,5,0,0,1,1,"-",8,0,,1,0,5509,,4,,10,,88885,"10/5. ratusan anggota berantas melakukan penyandraan terhadap 15 keluarga anggota gam, dan membakar 1 rumah di desa jeulikat, kec. Nisam, Kab. Aceh utara. Aksi tersebut dpt dilerai oleh aparat tni.","15/03/2010","15/03/2010",1,,,,,,,,,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
